OID_,Field1,cntNo,id,date,timeX,time,lat,lon,tempC,extTemp,activity,speedKm,dir,altM,cov,hdop,distM,count,fileName,insideKNP,idF,dateTime,label
10173,24748,24748,SAT2039,2017/09/07 00:00,1899/12/31 00:00:00,20:33:56,-25.1662,31.70565,27.5,0,0,0,0,326,1,2,48,2402,SAT 2039.xlsx,Y,SAT2039,2017/09/07 00:00,1
10174,24749,24749,SAT2039,2017/09/07 00:00,1899/12/31 00:00:00,21:33:32,-25.170383,31.707867,25.5,0,0,0,0,349,0,0,516,2403,SAT 2039.xlsx,Y,SAT2039,2017/09/07 00:00,1
10175,24752,24752,SAT2039,2017/09/08 00:00,1899/12/31 00:00:00,00:33:31,-25.170917,31.708383,24,0,0,0,0,342,4,1,72,2406,SAT 2039.xlsx,Y,SAT2039,2017/09/08 00:00,0
10176,24753,24753,SAT2039,2017/09/08 00:00,1899/12/31 00:00:00,01:33:36,-25.17205,31.7087,24,0,0,0,0,369,3,1,130,2407,SAT 2039.xlsx,Y,SAT2039,2017/09/08 00:00,1
10177,24754,24754,SAT2039,2017/09/08 00:00,1899/12/31 00:00:00,04:34:02,-25.171983,31.708767,24.5,0,0,0,0,348,2,1,10,2408,SAT 2039.xlsx,Y,SAT2039,2017/09/08 00:00,0
10178,24755,24755,SAT2039,2017/09/08 00:00,1899/12/31 00:00:00,05:33:19,-25.17175,31.707233,22.5,0,0,0,0,314,0,2,157,2409,SAT 2039.xlsx,Y,SAT2039,2017/09/08 00:00,1
10179,24756,24756,SAT2039,2017/09/08 00:00,1899/12/31 00:00:00,06:33:47,-25.1703,31.70485,21.5,0,0,0,0,342,1,7,289,2410,SAT 2039.xlsx,Y,SAT2039,2017/09/08 00:00,1
10180,24757,24757,SAT2039,2017/09/08 00:00,1899/12/31 00:00:00,07:33:32,-25.168517,31.701583,24,0,0,0,0,320,0,1,384,2411,SAT 2039.xlsx,Y,SAT2039,2017/09/08 00:00,1
10181,24758,24758,SAT2039,2017/09/08 00:00,1899/12/31 00:00:00,08:33:31,-25.1661,31.7015,29,0,0,0,0,312,5,1,269,2412,SAT 2039.xlsx,Y,SAT2039,2017/09/08 00:00,1
10182,24759,24759,SAT2039,2017/09/08 00:00,1899/12/31 00:00:00,09:34:01,-25.1661,31.70135,29,0,0,0,0,326,0,1,15,2413,SAT 2039.xlsx,Y,SAT2039,2017/09/08 00:00,0
10183,24760,24760,SAT2039,2017/09/08 00:00,1899/12/31 00:00:00,10:33:23,-25.1661,31.70155,33,0,0,0,0,315,0,2,20,2414,SAT 2039.xlsx,Y,SAT2039,2017/09/08 00:00,0
10184,24763,24763,SAT2039,2017/09/08 00:00,1899/12/31 00:00:00,13:33:34,-25.16615,31.7017,36,0,0,0,0,328,1,2,23,2417,SAT 2039.xlsx,Y,SAT2039,2017/09/08 00:00,0
10185,24764,24764,SAT2039,2017/09/08 00:00,1899/12/31 00:00:00,14:33:33,-25.16615,31.701933,36.5,0,0,0,0,307,1,3,24,2418,SAT 2039.xlsx,Y,SAT2039,2017/09/08 00:00,1
10186,24765,24765,SAT2039,2017/09/08 00:00,1899/12/31 00:00:00,15:33:28,-25.166483,31.701867,36.5,0,0,0,0,292,5,3,38,2419,SAT 2039.xlsx,Y,SAT2039,2017/09/08 00:00,1
10187,24766,24766,SAT2039,2017/09/08 00:00,1899/12/31 00:00:00,16:34:19,-25.169333,31.7042,36.5,0,0,0,0,337,5,1,395,2420,SAT 2039.xlsx,Y,SAT2039,2017/09/08 00:00,1
10188,24767,24767,SAT2039,2017/09/08 00:00,1899/12/31 00:00:00,17:33:32,-25.1713,31.708883,33,0,0,0,0,352,2,1,520,2421,SAT 2039.xlsx,Y,SAT2039,2017/09/08 00:00,1
10189,24768,24768,SAT2039,2017/09/08 00:00,1899/12/31 00:00:00,18:33:17,-25.180617,31.709033,29,0,0,0,0,324,0,1,1037,2422,SAT 2039.xlsx,Y,SAT2039,2017/09/08 00:00,1
10190,24769,24769,SAT2039,2017/09/08 00:00,1899/12/31 00:00:00,19:33:29,-25.199733,31.714517,26.5,0,0,0,0,258,0,1,2199,2423,SAT 2039.xlsx,Y,SAT2039,2017/09/08 00:00,1
10191,24770,24770,SAT2039,2017/09/08 00:00,1899/12/31 00:00:00,20:33:27,-25.1986,31.7141,20.5,0,0,0,0,269,5,1,133,2424,SAT 2039.xlsx,Y,SAT2039,2017/09/08 00:00,1
10192,24771,24771,SAT2039,2017/09/08 00:00,1899/12/31 00:00:00,21:33:25,-25.1831,31.720683,21,0,0,0,0,313,0,1,1848,2425,SAT 2039.xlsx,Y,SAT2039,2017/09/08 00:00,0
10193,24772,24772,SAT2039,2017/09/08 00:00,1899/12/31 00:00:00,22:34:00,-25.17145,31.71985,23,0,0,0,0,348,5,6,1300,2426,SAT 2039.xlsx,Y,SAT2039,2017/09/08 00:00,0
10194,24773,24773,SAT2039,2017/09/08 00:00,1899/12/31 00:00:00,23:33:15,-25.168983,31.71955,23,0,0,0,0,304,0,4,276,2427,SAT 2039.xlsx,Y,SAT2039,2017/09/08 00:00,0
10195,24774,24774,SAT2039,2017/09/09 00:00,1899/12/31 00:00:00,00:33:32,-25.167883,31.718567,22.5,0,0,0,0,329,5,0,158,2428,SAT 2039.xlsx,Y,SAT2039,2017/09/09 00:00,1
10196,24775,24775,SAT2039,2017/09/09 00:00,1899/12/31 00:00:00,01:33:16,-25.167733,31.718417,22,0,0,0,0,315,4,1,23,2429,SAT 2039.xlsx,Y,SAT2039,2017/09/09 00:00,1
10197,24776,24776,SAT2039,2017/09/09 00:00,1899/12/31 00:00:00,02:33:22,-25.167767,31.7183,24,0,0,0,0,313,0,4,12,2430,SAT 2039.xlsx,Y,SAT2039,2017/09/09 00:00,0
10198,24777,24777,SAT2039,2017/09/09 00:00,1899/12/31 00:00:00,04:33:51,-25.1653,31.71895,22.5,0,0,0,0,323,3,3,282,2431,SAT 2039.xlsx,Y,SAT2039,2017/09/09 00:00,1
10199,24778,24778,SAT2039,2017/09/09 00:00,1899/12/31 00:00:00,05:33:40,-25.16495,31.719017,21.5,0,0,0,0,283,0,2,40,2432,SAT 2039.xlsx,Y,SAT2039,2017/09/09 00:00,1
10200,24779,24779,SAT2039,2017/09/09 00:00,1899/12/31 00:00:00,06:33:56,-25.164733,31.718533,21,0,0,0,0,306,1,1,54,2433,SAT 2039.xlsx,Y,SAT2039,2017/09/09 00:00,0
10201,24780,24780,SAT2039,2017/09/09 00:00,1899/12/31 00:00:00,07:33:32,-25.164333,31.717567,22,0,0,0,0,317,5,1,107,2434,SAT 2039.xlsx,Y,SAT2039,2017/09/09 00:00,1
10202,24781,24781,SAT2039,2017/09/09 00:00,1899/12/31 00:00:00,12:33:56,-25.1642,31.717167,33,0,0,0,0,315,0,1,43,2435,SAT 2039.xlsx,Y,SAT2039,2017/09/09 00:00,0
10203,24785,24785,SAT2039,2017/09/09 00:00,1899/12/31 00:00:00,16:34:04,-25.164183,31.716483,-43,0,0,0,0,312,5,9,72,2439,SAT 2039.xlsx,Y,SAT2039,2017/09/09 00:00,0
10204,24786,24786,SAT2039,2017/09/09 00:00,1899/12/31 00:00:00,17:33:24,-25.165833,31.71515,32,0,0,0,0,306,0,7,228,2440,SAT 2039.xlsx,Y,SAT2039,2017/09/09 00:00,0
10205,24787,24787,SAT2039,2017/09/09 00:00,1899/12/31 00:00:00,18:33:20,-25.165917,31.71445,29.5,0,0,0,0,329,0,3,71,2441,SAT 2039.xlsx,Y,SAT2039,2017/09/09 00:00,1
10206,24788,24788,SAT2039,2017/09/09 00:00,1899/12/31 00:00:00,19:33:32,-25.166,31.714283,28,0,0,0,0,326,0,2,19,2442,SAT 2039.xlsx,Y,SAT2039,2017/09/09 00:00,0
10207,24789,24789,SAT2039,2017/09/09 00:00,1899/12/31 00:00:00,20:33:32,-25.16495,31.713717,25.5,0,0,0,0,329,0,1,130,2443,SAT 2039.xlsx,Y,SAT2039,2017/09/09 00:00,0
10208,24790,24790,SAT2039,2017/09/09 00:00,1899/12/31 00:00:00,21:33:16,-25.164817,31.713667,24,0,0,0,0,346,4,1,16,2444,SAT 2039.xlsx,Y,SAT2039,2017/09/09 00:00,1
10209,24791,24791,SAT2039,2017/09/09 00:00,1899/12/31 00:00:00,22:33:42,-25.164917,31.713567,24.5,0,0,0,0,332,0,1,15,2445,SAT 2039.xlsx,Y,SAT2039,2017/09/09 00:00,0
10210,24792,24792,SAT2039,2017/09/09 00:00,1899/12/31 00:00:00,23:33:19,-25.164283,31.712917,23.5,0,0,0,0,358,2,7,96,2446,SAT 2039.xlsx,Y,SAT2039,2017/09/09 00:00,0
10211,24793,24793,SAT2039,2017/09/10 00:00,1899/12/31 00:00:00,00:33:56,-25.163833,31.713533,21.5,0,0,0,0,341,5,1,80,2447,SAT 2039.xlsx,Y,SAT2039,2017/09/10 00:00,1
10212,24795,24795,SAT2039,2017/09/10 00:00,1899/12/31 00:00:00,03:33:45,-25.163817,31.713467,23.5,0,0,0,0,344,0,3,13,2449,SAT 2039.xlsx,Y,SAT2039,2017/09/10 00:00,1
10213,24796,24796,SAT2039,2017/09/10 00:00,1899/12/31 00:00:00,04:34:51,-25.161783,31.712433,21.5,0,0,0,0,337,2,2,249,2450,SAT 2039.xlsx,Y,SAT2039,2017/09/10 00:00,1
10214,24797,24797,SAT2039,2017/09/10 00:00,1899/12/31 00:00:00,05:33:50,-25.160633,31.712117,20.5,0,0,0,0,335,4,1,132,2451,SAT 2039.xlsx,Y,SAT2039,2017/09/10 00:00,0
10215,24798,24798,SAT2039,2017/09/10 00:00,1899/12/31 00:00:00,06:34:02,-25.158517,31.710417,20,0,0,0,0,313,2,2,291,2452,SAT 2039.xlsx,Y,SAT2039,2017/09/10 00:00,1
10216,24799,24799,SAT2039,2017/09/10 00:00,1899/12/31 00:00:00,07:33:32,-25.159567,31.70855,23.5,0,0,0,0,294,4,1,221,2453,SAT 2039.xlsx,Y,SAT2039,2017/09/10 00:00,0
10217,24800,24800,SAT2039,2017/09/10 00:00,1899/12/31 00:00:00,08:33:50,-25.159567,31.708433,26,0,0,0,0,386,5,1,12,2454,SAT 2039.xlsx,Y,SAT2039,2017/09/10 00:00,0
10218,24801,24801,SAT2039,2017/09/10 00:00,1899/12/31 00:00:00,09:33:24,-25.160067,31.705867,31,0,0,0,0,304,0,1,265,2455,SAT 2039.xlsx,Y,SAT2039,2017/09/10 00:00,1
10219,24802,24802,SAT2039,2017/09/10 00:00,1899/12/31 00:00:00,10:33:35,-25.160117,31.705617,32,0,0,0,0,299,5,2,26,2456,SAT 2039.xlsx,Y,SAT2039,2017/09/10 00:00,0
10220,24805,24805,SAT2039,2017/09/10 00:00,1899/12/31 00:00:00,13:33:35,-25.160017,31.70575,32.5,0,0,0,0,310,0,2,12,2459,SAT 2039.xlsx,Y,SAT2039,2017/09/10 00:00,1
10221,24809,24809,SAT2039,2017/09/10 00:00,1899/12/31 00:00:00,16:33:31,-25.160433,31.706483,35.5,0,0,0,0,324,5,1,80,2463,SAT 2039.xlsx,Y,SAT2039,2017/09/10 00:00,0
10222,24810,24810,SAT2039,2017/09/10 00:00,1899/12/31 00:00:00,18:33:31,-25.172433,31.708767,29,0,0,0,0,343,1,1,1355,2464,SAT 2039.xlsx,Y,SAT2039,2017/09/10 00:00,1
10223,24811,24811,SAT2039,2017/09/10 00:00,1899/12/31 00:00:00,19:33:41,-25.19695,31.7136,24.5,0,0,0,0,276,2,1,2772,2465,SAT 2039.xlsx,Y,SAT2039,2017/09/10 00:00,0
10224,24812,24812,SAT2039,2017/09/10 00:00,1899/12/31 00:00:00,20:33:32,-25.198883,31.7146,21.5,0,0,0,0,281,4,1,238,2466,SAT 2039.xlsx,Y,SAT2039,2017/09/10 00:00,1
10225,24813,24813,SAT2039,2017/09/10 00:00,1899/12/31 00:00:00,21:33:34,-25.183667,31.711833,19.5,0,0,0,0,319,0,1,1717,2467,SAT 2039.xlsx,Y,SAT2039,2017/09/10 00:00,0
10226,24814,24814,SAT2039,2017/09/10 00:00,1899/12/31 00:00:00,22:33:31,-25.173467,31.712167,21.5,0,0,0,0,352,1,2,1136,2468,SAT 2039.xlsx,Y,SAT2039,2017/09/10 00:00,1
10227,24815,24815,SAT2039,2017/09/10 00:00,1899/12/31 00:00:00,23:33:30,-25.1718,31.711267,22.5,0,0,0,0,358,0,3,207,2469,SAT 2039.xlsx,Y,SAT2039,2017/09/10 00:00,0
10228,24817,24817,SAT2039,2017/09/11 00:00,1899/12/31 00:00:00,00:33:33,-25.17145,31.711,23.5,0,0,0,0,349,0,5,47,2471,SAT 2039.xlsx,Y,SAT2039,2017/09/11 00:00,0
10229,24818,24818,SAT2039,2017/09/11 00:00,1899/12/31 00:00:00,01:33:16,-25.171517,31.7111,23,0,0,0,0,368,2,2,13,2472,SAT 2039.xlsx,Y,SAT2039,2017/09/11 00:00,1
10230,24822,24822,SAT2039,2017/09/11 00:00,1899/12/31 00:00:00,04:33:24,-25.171533,31.709183,22.5,0,0,0,0,251,0,3,182,2476,SAT 2039.xlsx,Y,SAT2039,2017/09/11 00:00,1
10231,24824,24824,SAT2039,2017/09/11 00:00,1899/12/31 00:00:00,06:33:55,-25.168217,31.698233,20.5,0,0,0,0,324,5,1,1163,2478,SAT 2039.xlsx,Y,SAT2039,2017/09/11 00:00,1
10232,24825,24825,SAT2039,2017/09/11 00:00,1899/12/31 00:00:00,07:33:32,-25.1665,31.697733,26,0,0,0,0,303,0,1,198,2479,SAT 2039.xlsx,Y,SAT2039,2017/09/11 00:00,0
10233,24826,24826,SAT2039,2017/09/11 00:00,1899/12/31 00:00:00,08:34:14,-25.164333,31.697633,28,0,0,0,0,284,0,3,241,2480,SAT 2039.xlsx,Y,SAT2039,2017/09/11 00:00,0
10234,24827,24827,SAT2039,2017/09/11 00:00,1899/12/31 00:00:00,09:33:45,-25.1644,31.697267,29.5,0,0,0,0,310,1,2,38,2481,SAT 2039.xlsx,Y,SAT2039,2017/09/11 00:00,0
10235,24828,24828,SAT2039,2017/09/11 00:00,1899/12/31 00:00:00,10:33:50,-25.164383,31.6974,34.5,0,0,0,0,309,0,6,14,2482,SAT 2039.xlsx,Y,SAT2039,2017/09/11 00:00,1
10236,24829,24829,SAT2039,2017/09/11 00:00,1899/12/31 00:00:00,11:34:16,-25.164383,31.697283,33.5,0,0,0,0,334,2,6,12,2483,SAT 2039.xlsx,Y,SAT2039,2017/09/11 00:00,0
10237,24832,24832,SAT2039,2017/09/11 00:00,1899/12/31 00:00:00,14:33:32,-25.164383,31.6974,36.5,0,0,0,0,310,0,1,11,2486,SAT 2039.xlsx,Y,SAT2039,2017/09/11 00:00,1
10238,24834,24834,SAT2039,2017/09/11 00:00,1899/12/31 00:00:00,16:33:29,-25.164383,31.697583,36,0,0,0,0,297,5,5,20,2488,SAT 2039.xlsx,Y,SAT2039,2017/09/11 00:00,0
10239,24835,24835,SAT2039,2017/09/11 00:00,1899/12/31 00:00:00,17:33:32,-25.166733,31.700017,34,0,0,0,0,310,4,1,359,2489,SAT 2039.xlsx,Y,SAT2039,2017/09/11 00:00,1
10240,24836,24836,SAT2039,2017/09/11 00:00,1899/12/31 00:00:00,18:33:32,-25.167967,31.701033,30.5,0,0,0,0,342,2,6,171,2490,SAT 2039.xlsx,Y,SAT2039,2017/09/11 00:00,1
10241,24837,24837,SAT2039,2017/09/11 00:00,1899/12/31 00:00:00,19:33:56,-25.168617,31.70165,29,0,0,0,0,323,0,1,95,2491,SAT 2039.xlsx,Y,SAT2039,2017/09/11 00:00,0
10242,24840,24840,SAT2039,2017/09/11 00:00,1899/12/31 00:00:00,22:33:56,-25.17135,31.70485,24,0,0,0,0,341,3,1,441,2494,SAT 2039.xlsx,Y,SAT2039,2017/09/11 00:00,0
10243,24841,24841,SAT2039,2017/09/11 00:00,1899/12/31 00:00:00,23:33:56,-25.171467,31.705033,25,0,0,0,0,343,0,2,23,2495,SAT 2039.xlsx,Y,SAT2039,2017/09/11 00:00,1
10244,24842,24842,SAT2039,2017/09/12 00:00,1899/12/31 00:00:00,00:33:32,-25.172067,31.707083,23,0,0,0,0,336,5,0,217,2496,SAT 2039.xlsx,Y,SAT2039,2017/09/12 00:00,1
10245,24843,24843,SAT2039,2017/09/12 00:00,1899/12/31 00:00:00,01:33:16,-25.172283,31.707433,22.5,0,0,0,0,329,0,1,43,2497,SAT 2039.xlsx,Y,SAT2039,2017/09/12 00:00,1
10246,24845,24845,SAT2039,2017/09/12 00:00,1899/12/31 00:00:00,03:33:21,-25.172133,31.70745,24.5,0,0,0,0,386,0,3,22,2499,SAT 2039.xlsx,Y,SAT2039,2017/09/12 00:00,1
10247,24846,24846,SAT2039,2017/09/12 00:00,1899/12/31 00:00:00,04:34:02,-25.17245,31.70795,22.5,0,0,0,0,344,0,1,61,2500,SAT 2039.xlsx,Y,SAT2039,2017/09/12 00:00,1
10248,24847,24847,SAT2039,2017/09/12 00:00,1899/12/31 00:00:00,05:33:25,-25.171167,31.70695,20.5,0,0,0,0,355,5,1,175,2501,SAT 2039.xlsx,Y,SAT2039,2017/09/12 00:00,1
10249,24848,24848,SAT2039,2017/09/12 00:00,1899/12/31 00:00:00,06:33:32,-25.170233,31.704183,19.5,0,0,0,0,331,5,1,297,2502,SAT 2039.xlsx,Y,SAT2039,2017/09/12 00:00,1
10250,24849,24849,SAT2039,2017/09/12 00:00,1899/12/31 00:00:00,07:33:16,-25.167917,31.699717,22.5,0,0,0,0,314,2,1,519,2503,SAT 2039.xlsx,Y,SAT2039,2017/09/12 00:00,0
10251,24850,24850,SAT2039,2017/09/12 00:00,1899/12/31 00:00:00,08:34:02,-25.164367,31.697333,26.5,0,0,0,0,302,0,1,462,2504,SAT 2039.xlsx,Y,SAT2039,2017/09/12 00:00,1
10252,24856,24856,SAT2039,2017/09/12 00:00,1899/12/31 00:00:00,14:33:52,-25.164383,31.697483,37,0,0,0,0,287,0,2,17,2510,SAT 2039.xlsx,Y,SAT2039,2017/09/12 00:00,0
10253,24857,24857,SAT2039,2017/09/12 00:00,1899/12/31 00:00:00,15:33:30,-25.16645,31.697733,37.5,0,0,0,0,318,1,1,231,2511,SAT 2039.xlsx,Y,SAT2039,2017/09/12 00:00,1
10254,24858,24858,SAT2039,2017/09/12 00:00,1899/12/31 00:00:00,16:33:56,-25.168533,31.69845,37,0,0,0,0,320,3,1,243,2512,SAT 2039.xlsx,Y,SAT2039,2017/09/12 00:00,1
10255,24859,24859,SAT2039,2017/09/12 00:00,1899/12/31 00:00:00,17:33:44,-25.173833,31.702183,34,0,0,0,0,323,5,1,700,2513,SAT 2039.xlsx,Y,SAT2039,2017/09/12 00:00,0
10256,24860,24860,SAT2039,2017/09/12 00:00,1899/12/31 00:00:00,18:33:56,-25.19285,31.708517,24.5,0,0,0,0,294,3,1,2211,2514,SAT 2039.xlsx,Y,SAT2039,2017/09/12 00:00,0
10257,24861,24861,SAT2039,2017/09/12 00:00,1899/12/31 00:00:00,19:33:18,-25.198267,31.7142,20,0,0,0,0,280,5,1,831,2515,SAT 2039.xlsx,Y,SAT2039,2017/09/12 00:00,1
10258,24862,24862,SAT2039,2017/09/12 00:00,1899/12/31 00:00:00,20:33:32,-25.1987,31.714567,22.5,0,0,0,0,280,5,1,61,2516,SAT 2039.xlsx,Y,SAT2039,2017/09/12 00:00,0
10259,24863,24863,SAT2039,2017/09/12 00:00,1899/12/31 00:00:00,21:33:26,-25.178583,31.712283,23.5,0,0,0,0,333,5,1,2251,2517,SAT 2039.xlsx,Y,SAT2039,2017/09/12 00:00,1
10260,24864,24864,SAT2039,2017/09/12 00:00,1899/12/31 00:00:00,22:33:56,-25.17325,31.712883,23.5,0,0,0,0,336,2,1,597,2518,SAT 2039.xlsx,Y,SAT2039,2017/09/12 00:00,1
10261,24865,24865,SAT2039,2017/09/12 00:00,1899/12/31 00:00:00,23:34:02,-25.171983,31.712817,24,0,0,0,0,364,5,1,141,2519,SAT 2039.xlsx,Y,SAT2039,2017/09/12 00:00,0
10262,24866,24866,SAT2039,2017/09/13 00:00,1899/12/31 00:00:00,00:33:56,-25.172083,31.713017,23.5,0,0,0,0,356,0,3,23,2520,SAT 2039.xlsx,Y,SAT2039,2017/09/13 00:00,0
10263,24867,24867,SAT2039,2017/09/13 00:00,1899/12/31 00:00:00,01:33:33,-25.171983,31.713,24.5,0,0,0,0,344,0,1,11,2521,SAT 2039.xlsx,Y,SAT2039,2017/09/13 00:00,0
10264,24868,24868,SAT2039,2017/09/13 00:00,1899/12/31 00:00:00,02:33:32,-25.17195,31.712583,24.5,0,0,0,0,346,0,2,42,2522,SAT 2039.xlsx,Y,SAT2039,2017/09/13 00:00,1
10265,24869,24869,SAT2039,2017/09/13 00:00,1899/12/31 00:00:00,03:33:20,-25.171183,31.7115,22,0,0,0,0,387,1,3,139,2523,SAT 2039.xlsx,Y,SAT2039,2017/09/13 00:00,0
10266,24870,24870,SAT2039,2017/09/13 00:00,1899/12/31 00:00:00,04:34:01,-25.169667,31.710817,21,0,0,0,0,349,0,3,182,2524,SAT 2039.xlsx,Y,SAT2039,2017/09/13 00:00,0
10267,24871,24871,SAT2039,2017/09/13 00:00,1899/12/31 00:00:00,05:33:20,-25.1697,31.710717,21.5,0,0,0,0,359,1,2,11,2525,SAT 2039.xlsx,Y,SAT2039,2017/09/13 00:00,1
10268,24872,24872,SAT2039,2017/09/13 00:00,1899/12/31 00:00:00,06:33:32,-25.16095,31.709233,19,0,0,0,0,326,5,1,985,2526,SAT 2039.xlsx,Y,SAT2039,2017/09/13 00:00,1
10269,24873,24873,SAT2039,2017/09/13 00:00,1899/12/31 00:00:00,07:33:42,-25.159883,31.708433,28,0,0,0,0,309,0,4,144,2527,SAT 2039.xlsx,Y,SAT2039,2017/09/13 00:00,1
10270,24874,24874,SAT2039,2017/09/13 00:00,1899/12/31 00:00:00,08:34:04,-25.160033,31.705533,30.5,0,0,0,0,318,5,2,293,2528,SAT 2039.xlsx,Y,SAT2039,2017/09/13 00:00,1
10271,24875,24875,SAT2039,2017/09/13 00:00,1899/12/31 00:00:00,09:33:18,-25.160133,31.705683,31,0,0,0,0,319,4,2,19,2529,SAT 2039.xlsx,Y,SAT2039,2017/09/13 00:00,0
10272,24876,24876,SAT2039,2017/09/13 00:00,1899/12/31 00:00:00,10:33:33,-25.160033,31.7056,35,0,0,0,0,312,0,2,14,2530,SAT 2039.xlsx,Y,SAT2039,2017/09/13 00:00,0
10273,24877,24877,SAT2039,2017/09/13 00:00,1899/12/31 00:00:00,12:35:01,-25.159733,31.701633,37,0,0,0,0,312,0,5,401,2531,SAT 2039.xlsx,Y,SAT2039,2017/09/13 00:00,0
10274,24881,24881,SAT2039,2017/09/13 00:00,1899/12/31 00:00:00,15:34:07,-25.159717,31.7017,37.5,0,0,0,0,307,0,4,12,2535,SAT 2039.xlsx,Y,SAT2039,2017/09/13 00:00,0
10275,24883,24883,SAT2039,2017/09/13 00:00,1899/12/31 00:00:00,18:34:07,-25.170533,31.708717,32.5,0,0,0,0,335,5,1,1396,2537,SAT 2039.xlsx,Y,SAT2039,2017/09/13 00:00,1
10276,24884,24884,SAT2039,2017/09/13 00:00,1899/12/31 00:00:00,19:33:43,-25.1717,31.708967,31.5,0,0,0,0,350,0,2,132,2538,SAT 2039.xlsx,Y,SAT2039,2017/09/13 00:00,0
10277,24885,24885,SAT2039,2017/09/13 00:00,1899/12/31 00:00:00,20:33:31,-25.17245,31.70965,30,0,0,0,0,346,0,1,108,2539,SAT 2039.xlsx,Y,SAT2039,2017/09/13 00:00,0
10278,24886,24886,SAT2039,2017/09/13 00:00,1899/12/31 00:00:00,21:33:28,-25.17305,31.709967,28.5,0,0,0,0,363,4,3,74,2540,SAT 2039.xlsx,Y,SAT2039,2017/09/13 00:00,1
10279,24887,24887,SAT2039,2017/09/13 00:00,1899/12/31 00:00:00,22:33:18,-25.173367,31.710317,28.5,0,0,0,0,370,5,6,50,2541,SAT 2039.xlsx,Y,SAT2039,2017/09/13 00:00,0
10280,24888,24888,SAT2039,2017/09/13 00:00,1899/12/31 00:00:00,23:33:32,-25.173833,31.710567,26,0,0,0,0,318,1,1,58,2542,SAT 2039.xlsx,Y,SAT2039,2017/09/13 00:00,0
10281,24889,24889,SAT2039,2017/09/14 00:00,1899/12/31 00:00:00,01:33:33,-25.1987,31.714483,21.5,0,0,0,0,278,3,1,2796,2543,SAT 2039.xlsx,Y,SAT2039,2017/09/14 00:00,1
10282,24890,24890,SAT2039,2017/09/14 00:00,1899/12/31 00:00:00,02:33:31,-25.183217,31.705117,18.5,0,0,0,0,304,4,1,1965,2544,SAT 2039.xlsx,Y,SAT2039,2017/09/14 00:00,1
10283,24891,24891,SAT2039,2017/09/14 00:00,1899/12/31 00:00:00,03:33:56,-25.169,31.703617,21.5,0,0,0,0,335,0,1,1590,2545,SAT 2039.xlsx,Y,SAT2039,2017/09/14 00:00,1
10284,24893,24893,SAT2039,2017/09/14 00:00,1899/12/31 00:00:00,05:33:32,-25.168583,31.7016,21.5,0,0,0,0,301,5,1,209,2547,SAT 2039.xlsx,Y,SAT2039,2017/09/14 00:00,0
10285,24894,24894,SAT2039,2017/09/14 00:00,1899/12/31 00:00:00,06:33:55,-25.1686,31.701383,20,0,0,0,0,319,3,1,22,2548,SAT 2039.xlsx,Y,SAT2039,2017/09/14 00:00,1
10286,24895,24895,SAT2039,2017/09/14 00:00,1899/12/31 00:00:00,07:33:32,-25.166633,31.701567,24.5,0,0,0,0,306,0,1,220,2549,SAT 2039.xlsx,Y,SAT2039,2017/09/14 00:00,0
10287,24896,24896,SAT2039,2017/09/14 00:00,1899/12/31 00:00:00,08:33:56,-25.166117,31.701733,32,0,0,0,0,312,0,2,60,2550,SAT 2039.xlsx,Y,SAT2039,2017/09/14 00:00,1
10288,24897,24897,SAT2039,2017/09/14 00:00,1899/12/31 00:00:00,09:33:19,-25.166117,31.701633,31,0,0,0,0,319,3,2,10,2551,SAT 2039.xlsx,Y,SAT2039,2017/09/14 00:00,0
10289,24898,24898,SAT2039,2017/09/14 00:00,1899/12/31 00:00:00,10:33:51,-25.166133,31.701767,35,0,0,0,0,314,3,1,14,2552,SAT 2039.xlsx,Y,SAT2039,2017/09/14 00:00,0
10290,24900,24900,SAT2039,2017/09/14 00:00,1899/12/31 00:00:00,12:33:56,-25.165633,31.706867,33.5,0,0,0,0,328,3,1,522,2554,SAT 2039.xlsx,Y,SAT2039,2017/09/14 00:00,1
10291,24901,24901,SAT2039,2017/09/14 00:00,1899/12/31 00:00:00,13:34:25,-25.165567,31.70755,35.5,0,0,0,0,353,1,2,69,2555,SAT 2039.xlsx,Y,SAT2039,2017/09/14 00:00,0
10292,24903,24903,SAT2039,2017/09/14 00:00,1899/12/31 00:00:00,14:33:47,-25.165517,31.710117,37.5,0,0,0,0,232,5,3,259,2557,SAT 2039.xlsx,Y,SAT2039,2017/09/14 00:00,1
10293,24904,24904,SAT2039,2017/09/14 00:00,1899/12/31 00:00:00,18:33:56,-25.16435,31.716567,25.5,0,0,0,0,315,5,1,663,2558,SAT 2039.xlsx,Y,SAT2039,2017/09/14 00:00,1
10294,24905,24905,SAT2039,2017/09/14 00:00,1899/12/31 00:00:00,19:33:32,-25.164967,31.718517,23.5,0,0,0,0,321,0,1,208,2559,SAT 2039.xlsx,Y,SAT2039,2017/09/14 00:00,0
10295,24906,24906,SAT2039,2017/09/14 00:00,1899/12/31 00:00:00,20:34:00,-25.165383,31.71925,26,0,0,0,0,299,0,1,87,2560,SAT 2039.xlsx,Y,SAT2039,2017/09/14 00:00,1
10296,24907,24907,SAT2039,2017/09/14 00:00,1899/12/31 00:00:00,21:33:15,-25.165933,31.7195,26.5,0,0,0,0,305,1,1,66,2561,SAT 2039.xlsx,Y,SAT2039,2017/09/14 00:00,0
